id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
206,3.0,-0.5,0.0,-1.920882595528696e-8,4,35,0.0004780292510986328
207,3.5,-0.5,0.0,1.0911384724616994e-8,4,35,0.0006041526794433594
208,4.0,-0.5,0.0,-4.167567687178139e-9,4,35,0.0005140304565429688
209,4.5,-0.5,0.0,-4.102853125659732e-11,4,39,0.0006170272827148438
210,5.0,-0.5,0.0,-3.513422392536723e-10,4,38,0.0006189346313476562
211,-5.0,0.0,0.0,-2.5793957975936817e-16,4,48,0.0006530284881591797
212,-4.5,0.0,0.0,5.332810898678622e-9,4,39,0.0005719661712646484
213,-4.0,0.0,0.0,2.4050356925421693e-16,4,44,0.0006020069122314453
214,-3.5,0.0,0.0,5.431183226029433e-9,4,54,0.0007309913635253906
215,-3.0,0.0,0.0,2.090816127002515e-17,4,31,0.0004990100860595703
216,-2.5,0.0,0.0,3.456733516810919e-17,4,41,0.0006539821624755859
217,-2.0,0.0,0.0,6.577653174293459e-16,4,32,0.00045800209045410156
218,-1.5,0.0,0.0,-2.0236579911789126e-16,4,33,0.00047206878662109375
219,-1.0,0.0,0.0,1.6870314097241416e-8,4,28,0.0004448890686035156
220,-0.5,0.0,0.0,-2.6954600084881566e-17,4,21,0.0003459453582763672
221,0.0,0.0,0.0,0.0,4,4,0.00016188621520996094
222,0.5,0.0,0.0,-8.707498697774207e-19,4,25,0.0005650520324707031
223,1.0,0.0,0.0,4.792082081858766e-16,4,27,0.0003809928894042969
224,1.5,0.0,0.0,-2.3966059711673664e-16,4,35,0.0005719661712646484
225,2.0,0.0,0.0,-4.0839035931736124e-16,4,30,0.0004570484161376953
226,2.5,0.0,0.0,-2.349499731121718e-16,4,26,0.00042700767517089844
227,3.0,0.0,0.0,3.404500999119241e-16,4,42,0.0006670951843261719
228,3.5,0.0,0.0,-2.645653531219472e-8,4,32,0.0005078315734863281
229,4.0,0.0,0.0,1.9646969810784034e-8,4,37,0.0006971359252929688
230,4.5,0.0,0.0,-4.410459170437605e-17,4,40,0.0006160736083984375
231,5.0,0.0,0.0,-2.963535651715873e-9,4,40,0.0005400180816650391
232,-5.0,0.5,0.0,-1.9304119749737345e-16,4,59,0.0007619857788085938
233,-4.5,0.5,0.0,-3.747320030960658e-8,4,45,0.0006270408630371094
234,-4.0,0.5,0.0,6.358202425627665e-9,4,46,0.0006208419799804688
235,-3.5,0.5,0.0,-8.994192480087243e-9,4,44,0.0007350444793701172
236,-3.0,0.5,0.0,2.493737818355043e-8,4,37,0.0005059242248535156
237,-2.5,0.5,0.0,2.845274648441367e-8,4,35,0.0005359649658203125
238,-2.0,0.5,0.0,1.8351701381890322e-8,4,40,0.0005350112915039062
239,-1.5,0.5,0.0,-1.44040144304376e-16,4,40,0.0005269050598144531
240,-1.0,0.5,0.0,-1.2234115680548204e-8,4,31,0.0005171298980712891
241,-0.5,0.5,0.0,1.203582297799461e-16,4,25,0.0004119873046875
242,0.0,0.5,0.0,1.2891059986264553e-16,4,140,0.001283884048461914
243,0.5,0.5,0.0,-8.90289133111581e-17,4,26,0.0003910064697265625
244,1.0,0.5,0.0,-2.6822784371350205e-8,4,25,0.00039505958557128906
245,1.5,0.5,0.0,-5.076929465867e-9,4,30,0.00043392181396484375
246,2.0,0.5,0.0,-1.9649998694460646e-9,4,23,0.00040793418884277344
247,2.5,0.5,0.0,2.296221626835241e-8,4,32,0.0006940364837646484
248,3.0,0.5,0.0,-2.1209382648282706e-11,4,31,0.0005939006805419922
249,3.5,0.5,0.0,-1.4964396931483908e-16,4,40,0.0005581378936767578
250,4.0,0.5,0.0,2.455198872086776e-9,4,31,0.0005538463592529297
251,4.5,0.5,0.0,1.648542267944479e-8,4,35,0.0006730556488037109
252,5.0,0.5,0.0,-6.642190387878112e-9,4,55,0.0009229183197021484
253,-5.0,1.0,0.0,-8.204085622282988e-9,4,41,0.0006470680236816406
254,-4.5,1.0,0.0,-3.4039008145688467e-16,4,46,0.0006539821624755859
255,-4.0,1.0,0.0,-5.094839953239174e-16,4,51,0.000759124755859375
256,-3.5,1.0,0.0,-3.146090511223473e-16,4,51,0.0006768703460693359
257,-3.0,1.0,0.0,9.14306156809809e-17,4,51,0.0006699562072753906
258,-2.5,1.0,0.0,-2.9040760883313702e-8,4,36,0.0005230903625488281
259,-2.0,1.0,0.0,-1.69606013645377e-16,4,39,0.0005519390106201172
260,-1.5,1.0,0.0,-6.223617608134836e-16,4,44,0.0006239414215087891
261,-1.0,1.0,0.0,-1.0980581099879229e-16,4,35,0.0006310939788818359
262,-0.5,1.0,0.0,-4.815355835361096e-17,4,23,0.00037598609924316406
263,0.0,1.0,0.0,3.1348844328111737e-16,4,21,0.00034689903259277344
264,0.5,1.0,0.0,4.259988885592764e-16,4,23,0.0003688335418701172
265,1.0,1.0,0.0,-7.778444493472772e-17,4,35,0.0004749298095703125
266,1.5,1.0,0.0,2.60899474015272e-16,4,31,0.0005328655242919922
267,2.0,1.0,0.0,-2.6350365973194176e-9,4,26,0.0004971027374267578
268,2.5,1.0,0.0,-3.285188469049039e-9,4,33,0.0006308555603027344
