id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
101,3.0,-3.0,0.0,-3.4717975654480755e-8,4,1294,0.011542081832885742
102,3.5,-3.0,0.0,-3.4631754998997616e-8,4,1426,0.013128995895385742
103,4.0,-3.0,0.0,-3.3883585161475923e-8,4,1596,0.033709049224853516
104,4.5,-3.0,0.0,-3.0322261731285265e-8,4,1735,0.014980077743530273
105,5.0,-3.0,0.0,-3.443450402065372e-8,4,1596,0.013769149780273438
106,-5.0,-2.5,0.0,-3.594240132510665e-8,16,15043,0.12935304641723633
107,-4.5,-2.5,0.0,-4.892982012551924e-8,10,9699,0.08234405517578125
108,-4.0,-2.5,0.0,-4.846083687528471e-8,6,5971,0.050882816314697266
109,-3.5,-2.5,0.0,-4.332377859427376e-8,4,3160,0.026638031005859375
110,-3.0,-2.5,0.0,-3.3148690387511997e-8,4,1794,0.015201091766357422
111,-2.5,-2.5,0.0,-3.105039762735126e-8,4,959,0.008126974105834961
112,-2.0,-2.5,0.0,-3.408184558149623e-8,4,480,0.004132986068725586
113,-1.5,-2.5,0.0,-2.9858693270048484e-8,4,249,0.002290010452270508
114,-1.0,-2.5,0.0,-3.172269273831048e-8,4,145,0.001291036605834961
115,-0.5,-2.5,0.0,-3.186757071654492e-8,4,298,0.0025680065155029297
116,0.0,-2.5,0.0,-2.978391551552924e-8,4,570,0.004914999008178711
117,0.5,-2.5,0.0,-3.1419218259571336e-8,4,957,0.00815892219543457
118,1.0,-2.5,0.0,-3.913723722766891e-8,4,2756,0.02331709861755371
119,1.5,-2.5,0.0,-4.1805533441257933e-8,5,4075,0.03508186340332031
120,2.0,-2.5,0.0,-3.176978717889679e-8,4,1896,0.016340970993041992
121,2.5,-2.5,0.0,-3.1186548735124014e-8,4,1187,0.010536909103393555
122,3.0,-2.5,0.0,-3.482871500825241e-8,4,1281,0.011661052703857422
123,3.5,-2.5,0.0,-3.482137269930286e-8,4,1409,0.012577056884765625
124,4.0,-2.5,0.0,-3.0324429986365085e-8,4,1521,0.013746976852416992
125,4.5,-2.5,0.0,-2.9743839115128443e-8,4,1436,0.012906074523925781
126,5.0,-2.5,0.0,-3.433421986623433e-8,4,1396,0.012805938720703125
127,-5.0,-2.0,0.0,-3.393527285700416e-8,4,1076,0.009732961654663086
128,-4.5,-2.0,0.0,-3.6421884123835684e-8,10,9031,0.09506392478942871
129,-4.0,-2.0,0.0,-4.805831835522003e-8,6,5969,0.05112290382385254
130,-3.5,-2.0,0.0,-4.4773329497172714e-8,4,3124,0.0269010066986084
131,-3.0,-2.0,0.0,-3.264974507871847e-8,4,1703,0.014395952224731445
132,-2.5,-2.0,0.0,-2.991488455577633e-8,4,901,0.007603883743286133
133,-2.0,-2.0,0.0,-3.064140413088912e-8,4,408,0.003496885299682617
134,-1.5,-2.0,0.0,-3.334416187010724e-8,4,171,0.0015189647674560547
135,-1.0,-2.0,0.0,-3.4017827153001614e-8,4,97,0.0008759498596191406
136,-0.5,-2.0,0.0,-3.2608313186929405e-8,4,252,0.002167940139770508
137,0.0,-2.0,0.0,-3.325311536327468e-8,4,511,0.004339933395385742
138,0.5,-2.0,0.0,-3.2097905394405976e-8,4,1443,0.012163162231445312
139,1.0,-2.0,0.0,-3.836617407625685e-8,4,2418,0.02055811882019043
140,1.5,-2.0,0.0,-3.6797447968669944e-8,5,4013,0.03384709358215332
141,2.0,-2.0,0.0,-4.287374437657536e-8,7,6077,0.05141401290893555
142,2.5,-2.0,0.0,-4.411083164116678e-8,10,9133,0.0776519775390625
143,3.0,-2.0,0.0,-3.774439514364036e-8,4,2170,0.018542766571044922
144,3.5,-2.0,0.0,-3.311364161472036e-8,4,1355,0.011662006378173828
145,4.0,-2.0,0.0,-3.2851237639238236e-8,4,1308,0.011233806610107422
146,4.5,-2.0,0.0,-3.4026074363364356e-8,4,1288,0.011148929595947266
